Year,Country of origin,Country of origin (ISO),Country of asylum,Country of asylum (ISO),Refugees under UNHCR's mandate,Asylum-seekers,IDPs of concern to UNHCR,Other people in need of international protection,Stateless persons,Host Community,Others of concern
2008,Sierra Leone,SLE,Ireland,IRL,91,36,0,-,0,-,0
2008,Somalia,SOM,Ireland,IRL,653,181,0,-,0,-,0
2008,Viet Nam,VNM,Ireland,IRL,8,0,0,-,0,-,0
2008,Sudan,SDN,Ireland,IRL,435,167,0,-,0,-,0
2008,Slovakia,SVK,Ireland,IRL,28,0,0,-,0,-,0
2008,Switzerland,CHE,Ireland,IRL,5,0,0,-,0,-,0
2008,Syrian Arab Rep.,SYR,Ireland,IRL,36,17,0,-,0,-,0
2008,United Rep. of Tanzania,TZA,Ireland,IRL,9,5,0,-,0,-,0
2008,Tajikistan,TJK,Ireland,IRL,9,0,0,-,0,-,0
2008,Togo,TGO,Ireland,IRL,95,38,0,-,0,-,0
2008,Türkiye,TUR,Ireland,IRL,24,8,0,-,0,-,0
2008,Uganda,UGA,Ireland,IRL,76,56,0,-,0,-,0
2008,Ukraine,UKR,Ireland,IRL,199,41,0,-,0,-,0
2008,Uzbekistan,UZB,Ireland,IRL,39,5,0,-,0,-,0
2008,Venezuela (Bolivarian Republic of),VEN,Ireland,IRL,0,5,0,-,0,-,0
2008,Zambia,ZMB,Ireland,IRL,5,0,0,-,0,-,0
2008,Zimbabwe,ZWE,Ireland,IRL,395,147,0,-,0,-,0
2008,Stateless,XXA,Ireland,IRL,19,5,0,-,0,-,0
2008,Unknown ,UNK,Ireland,IRL,435,0,0,-,0,-,0
2008,Afghanistan,AFG,Italy,ITA,2315,0,0,-,0,-,0
2008,Albania,ALB,Italy,ITA,202,0,0,-,0,-,0
2008,Algeria,DZA,Italy,ITA,49,0,0,-,0,-,0
2008,Angola,AGO,Italy,ITA,135,0,0,-,0,-,0
2008,Egypt,EGY,Italy,ITA,15,0,0,-,0,-,0
2008,Armenia,ARM,Italy,ITA,70,0,0,-,0,-,0
2008,Azerbaijan,AZE,Italy,ITA,35,0,0,-,0,-,0
2008,Burundi,BDI,Italy,ITA,19,0,0,-,0,-,0
2008,Benin,BEN,Italy,ITA,23,0,0,-,0,-,0
2008,Bangladesh,BGD,Italy,ITA,493,0,0,-,0,-,0
2008,Burkina Faso,BFA,Italy,ITA,185,0,0,-,0,-,0
2008,Belarus,BLR,Italy,ITA,15,0,0,-,0,-,0
2008,Bolivia (Plurinational State of),BOL,Italy,ITA,5,0,0,-,0,-,0
2008,Brazil,BRA,Italy,ITA,5,0,0,-,0,-,0
2008,Bosnia and Herzegovina,BIH,Italy,ITA,70,0,0,-,0,-,0
2008,Cambodia,KHM,Italy,ITA,6,0,0,-,0,-,0
2008,Central African Rep.,CAF,Italy,ITA,10,0,0,-,0,-,0
2008,Chad,TCD,Italy,ITA,44,0,0,-,0,-,0
2008,China,CHN,Italy,ITA,38,0,0,-,0,-,0
2008,Chile,CHL,Italy,ITA,5,0,0,-,0,-,0
2008,Cameroon,CMR,Italy,ITA,421,0,0,-,0,-,0
2008,Congo,COG,Italy,ITA,654,0,0,-,0,-,0
2008,Dem. Rep. of the Congo,COD,Italy,ITA,479,0,0,-,0,-,0
2008,Colombia,COL,Italy,ITA,399,0,0,-,0,-,0
2008,Cuba,CUB,Italy,ITA,54,0,0,-,0,-,0
2008,Cabo Verde,CPV,Italy,ITA,17,0,0,-,0,-,0
2008,Ecuador,ECU,Italy,ITA,5,0,0,-,0,-,0
2008,Eritrea,ERI,Italy,ITA,9033,0,0,-,0,-,0
2008,Ethiopia,ETH,Italy,ITA,2148,0,0,-,0,-,0
2008,Gambia,GMB,Italy,ITA,123,0,0,-,0,-,0
2008,Palestinian,PSE,Italy,ITA,110,0,0,-,0,-,0
2008,Georgia,GEO,Italy,ITA,65,0,0,-,0,-,0
2008,Ghana,GHA,Italy,ITA,440,0,0,-,0,-,0
2008,Guinea-Bissau,GNB,Italy,ITA,5,0,0,-,0,-,0
2008,Guatemala,GTM,Italy,ITA,5,0,0,-,0,-,0
2008,Guinea,GIN,Italy,ITA,329,0,0,-,0,-,0
2008,Croatia,HRV,Italy,ITA,5,0,0,-,0,-,0
2008,Cote d'Ivoire,CIV,Italy,ITA,2454,0,0,-,0,-,0
2008,India,IND,Italy,ITA,53,0,0,-,0,-,0
2008,Iran (Islamic Rep. of),IRN,Italy,ITA,617,0,0,-,0,-,0
2008,Iraq,IRQ,Italy,ITA,1614,0,0,-,0,-,0
2008,Jordan,JOR,Italy,ITA,5,0,0,-,0,-,0
2008,Kazakhstan,KAZ,Italy,ITA,5,0,0,-,0,-,0
2008,Kenya,KEN,Italy,ITA,31,0,0,-,0,-,0
2008,Kyrgyzstan,KGZ,Italy,ITA,5,0,0,-,0,-,0
2008,Kuwait,KWT,Italy,ITA,5,0,0,-,0,-,0
2008,Liberia,LBR,Italy,ITA,1329,0,0,-,0,-,0
2008,Lebanon,LBN,Italy,ITA,166,0,0,-,0,-,0
2008,Sri Lanka,LKA,Italy,ITA,861,0,0,-,0,-,0
2008,Mauritania,MRT,Italy,ITA,44,0,0,-,0,-,0
2008,North Macedonia,MKD,Italy,ITA,209,0,0,-,0,-,0
2008,Rep. of Moldova,MDA,Italy,ITA,98,0,0,-,0,-,0
2008,Mali,MLI,Italy,ITA,75,0,0,-,0,-,0
2008,Mongolia,MNG,Italy,ITA,5,0,0,-,0,-,0
2008,Morocco,MAR,Italy,ITA,41,0,0,-,0,-,0
2008,Myanmar,MMR,Italy,ITA,6,0,0,-,0,-,0
2008,Nepal,NPL,Italy,ITA,5,0,0,-,0,-,0
2008,Niger,NER,Italy,ITA,39,0,0,-,0,-,0
2008,Nigeria,NGA,Italy,ITA,1454,0,0,-,0,-,0
2008,Pakistan,PAK,Italy,ITA,555,0,0,-,0,-,0
2008,Peru,PER,Italy,ITA,8,0,0,-,0,-,0
2008,Romania,ROU,Italy,ITA,73,0,0,-,0,-,0
2008,Russian Federation,RUS,Italy,ITA,300,0,0,-,0,-,0
2008,Rwanda,RWA,Italy,ITA,67,0,0,-,0,-,0
2008,El Salvador,SLV,Italy,ITA,11,0,0,-,0,-,0
2008,Serbia and Kosovo: S/RES/1244 (1999),SRB,Italy,ITA,4244,0,0,-,0,-,0
2008,Senegal,SEN,Italy,ITA,64,0,0,-,0,-,0
2008,Sierra Leone,SLE,Italy,ITA,355,0,0,-,0,-,0
2008,Somalia,SOM,Italy,ITA,5251,0,0,-,0,-,0
2008,Viet Nam,VNM,Italy,ITA,14,0,0,-,0,-,0
2008,Sudan,SDN,Italy,ITA,2041,0,0,-,0,-,0
2008,Syrian Arab Rep.,SYR,Italy,ITA,110,0,0,-,0,-,0
2008,Togo,TGO,Italy,ITA,1387,0,0,-,0,-,0
2008,Tunisia,TUN,Italy,ITA,68,0,0,-,0,-,0
2008,Türkiye,TUR,Italy,ITA,1811,0,0,-,0,-,0
2008,Uganda,UGA,Italy,ITA,19,0,0,-,0,-,0
2008,Ukraine,UKR,Italy,ITA,63,0,0,-,0,-,0
2008,Uruguay,URY,Italy,ITA,5,0,0,-,0,-,0
2008,Zimbabwe,ZWE,Italy,ITA,10,0,0,-,0,-,0
2008,Stateless,XXA,Italy,ITA,9,0,0,-,722,-,0
2008,Unknown ,UNK,Italy,ITA,3442,0,0,-,0,-,0
2008,Armenia,ARM,Liechtenstein,LIE,14,0,0,-,0,-,0
2008,Bosnia and Herzegovina,BIH,Liechtenstein,LIE,0,5,0,-,0,-,0
2008,Serbia and Kosovo: S/RES/1244 (1999),SRB,Liechtenstein,LIE,62,0,0,-,0,-,0
2008,Somalia,SOM,Liechtenstein,LIE,0,5,0,-,0,-,0
2008,Unknown ,UNK,Liechtenstein,LIE,8,0,0,-,0,-,0
2008,Afghanistan,AFG,Lithuania,LTU,97,0,0,-,0,-,0
2008,Azerbaijan,AZE,Lithuania,LTU,5,0,0,-,0,-,0
2008,Belarus,BLR,Lithuania,LTU,8,5,0,-,0,-,0
2008,Cameroon,CMR,Lithuania,LTU,5,0,0,-,0,-,0
2008,Cuba,CUB,Lithuania,LTU,5,5,0,-,0,-,0
2008,Eritrea,ERI,Lithuania,LTU,5,0,0,-,0,-,0
2008,Ethiopia,ETH,Lithuania,LTU,5,0,0,-,0,-,0
2008,Iran (Islamic Rep. of),IRN,Lithuania,LTU,6,0,0,-,0,-,0
2008,Iraq,IRQ,Lithuania,LTU,12,0,0,-,0,-,0
2008,Sri Lanka,LKA,Lithuania,LTU,0,6,0,-,0,-,0
2008,Nigeria,NGA,Lithuania,LTU,5,0,0,-,0,-,0
2008,Pakistan,PAK,Lithuania,LTU,0,5,0,-,0,-,0
2008,Russian Federation,RUS,Lithuania,LTU,553,72,0,-,0,-,0
2008,Somalia,SOM,Lithuania,LTU,22,0,0,-,0,-,0
2008,Syrian Arab Rep.,SYR,Lithuania,LTU,5,0,0,-,0,-,0
2008,Uzbekistan,UZB,Lithuania,LTU,10,0,0,-,0,-,0
2008,Stateless,XXA,Lithuania,LTU,6,0,0,-,5900,-,0
2008,Stateless,XXA,Luxembourg,LUX,0,0,0,-,162,-,0
2008,Unknown ,UNK,Luxembourg,LUX,3109,29,0,-,0,-,0
2008,Afghanistan,AFG,Latvia,LVA,0,8,0,-,0,-,0
2008,Azerbaijan,AZE,Latvia,LVA,5,0,0,-,0,-,0
2008,Belarus,BLR,Latvia,LVA,5,0,0,-,0,-,0
2008,Georgia,GEO,Latvia,LVA,0,15,0,-,0,-,0
2008,Pakistan,PAK,Latvia,LVA,5,0,0,-,0,-,0
2008,Russian Federation,RUS,Latvia,LVA,5,5,0,-,0,-,0
2008,Somalia,SOM,Latvia,LVA,7,0,0,-,0,-,0
2008,Syrian Arab Rep.,SYR,Latvia,LVA,0,5,0,-,0,-,0
2008,Stateless,XXA,Latvia,LVA,0,0,0,-,365417,-,0
2008,Albania,ALB,North Macedonia,MKD,0,5,0,-,0,-,0
2008,Bosnia and Herzegovina,BIH,North Macedonia,MKD,21,0,0,-,0,-,0
2008,Serbia and Kosovo: S/RES/1244 (1999),SRB,North Macedonia,MKD,1650,90,0,-,0,-,0
2008,Stateless,XXA,North Macedonia,MKD,0,0,0,-,1051,-,0
2008,Afghanistan,AFG,Rep. of Moldova,MDA,10,0,0,-,0,-,0
2008,Egypt,EGY,Rep. of Moldova,MDA,5,0,0,-,0,-,0
2008,Armenia,ARM,Rep. of Moldova,MDA,27,8,0,-,0,-,0
2008,Azerbaijan,AZE,Rep. of Moldova,MDA,8,0,0,-,0,-,0
2008,Palestinian,PSE,Rep. of Moldova,MDA,10,0,0,-,0,-,0
2008,Georgia,GEO,Rep. of Moldova,MDA,5,5,0,-,0,-,0
2008,Iran (Islamic Rep. of),IRN,Rep. of Moldova,MDA,0,5,0,-,0,-,0
2008,Iraq,IRQ,Rep. of Moldova,MDA,5,0,0,-,0,-,0
2008,Jordan,JOR,Rep. of Moldova,MDA,5,0,0,-,0,-,0
2008,Kyrgyzstan,KGZ,Rep. of Moldova,MDA,5,0,0,-,0,-,0
2008,Russian Federation,RUS,Rep. of Moldova,MDA,32,0,0,-,0,-,0
2008,Sudan,SDN,Rep. of Moldova,MDA,11,0,0,-,0,-,0
2008,Syrian Arab Rep.,SYR,Rep. of Moldova,MDA,12,0,0,-,0,-,0
2008,Stateless,XXA,Rep. of Moldova,MDA,0,0,0,-,1807,-,0
2008,Afghanistan,AFG,Malta,MLT,8,0,0,-,0,-,0
2008,Algeria,DZA,Malta,MLT,16,0,0,-,0,-,0
2008,Egypt,EGY,Malta,MLT,5,0,0,-,0,-,0
2008,Bangladesh,BGD,Malta,MLT,0,5,0,-,0,-,0
2008,Burkina Faso,BFA,Malta,MLT,0,6,0,-,0,-,0
2008,Dem. Rep. of the Congo,COD,Malta,MLT,68,0,0,-,0,-,0
2008,Eritrea,ERI,Malta,MLT,990,33,0,-,0,-,0
2008,Ethiopia,ETH,Malta,MLT,49,7,0,-,0,-,0
2008,Gambia,GMB,Malta,MLT,0,10,0,-,0,-,0
2008,Palestinian,PSE,Malta,MLT,31,5,0,-,0,-,0
2008,Georgia,GEO,Malta,MLT,0,5,0,-,0,-,0
2008,Ghana,GHA,Malta,MLT,0,26,0,-,0,-,0
2008,Guinea,GIN,Malta,MLT,0,9,0,-,0,-,0
2008,Cote d'Ivoire,CIV,Malta,MLT,25,52,0,-,0,-,0
2008,Iran (Islamic Rep. of),IRN,Malta,MLT,5,0,0,-,0,-,0
2008,Iraq,IRQ,Malta,MLT,68,0,0,-,0,-,0
2008,Liberia,LBR,Malta,MLT,6,8,0,-,0,-,0
2008,Libya,LBY,Malta,MLT,10,0,0,-,0,-,0
2008,Sri Lanka,LKA,Malta,MLT,19,0,0,-,0,-,0
2008,Latvia,LVA,Malta,MLT,5,0,0,-,0,-,0
2008,Mali,MLI,Malta,MLT,0,54,0,-,0,-,0
2008,Morocco,MAR,Malta,MLT,8,0,0,-,0,-,0
2008,Niger,NER,Malta,MLT,0,22,0,-,0,-,0
2008,Nigeria,NGA,Malta,MLT,0,42,0,-,0,-,0
2008,Serbia and Kosovo: S/RES/1244 (1999),SRB,Malta,MLT,17,0,0,-,0,-,0
2008,Sierra Leone,SLE,Malta,MLT,22,0,0,-,0,-,0
2008,Somalia,SOM,Malta,MLT,2085,196,0,-,0,-,0
2008,Sudan,SDN,Malta,MLT,244,9,0,-,0,-,0
2008,Slovenia,SVN,Malta,MLT,5,0,0,-,0,-,0
2008,Syrian Arab Rep.,SYR,Malta,MLT,11,0,0,-,0,-,0
2008,Togo,TGO,Malta,MLT,0,7,0,-,0,-,0
2008,Türkiye,TUR,Malta,MLT,23,0,0,-,0,-,0
2008,Unknown ,UNK,Malta,MLT,609,727,0,-,0,-,0
2008,Bosnia and Herzegovina,BIH,Montenegro,MNE,6168,0,0,-,0,-,0
2008,Croatia,HRV,Montenegro,MNE,2361,0,0,-,0,-,0
2008,Serbia and Kosovo: S/RES/1244 (1999),SRB,Montenegro,MNE,16210,0,0,-,0,-,0
2008,Stateless,XXA,Montenegro,MNE,0,0,0,-,1500,-,0
2008,Afghanistan,AFG,Netherlands (Kingdom of the),NLD,13477,0,0,-,0,-,0
2008,Albania,ALB,Netherlands (Kingdom of the),NLD,67,0,0,-,0,-,0
2008,Algeria,DZA,Netherlands (Kingdom of the),NLD,136,0,0,-,0,-,0
2008,Angola,AGO,Netherlands (Kingdom of the),NLD,2663,0,0,-,0,-,0
2008,Egypt,EGY,Netherlands (Kingdom of the),NLD,21,0,0,-,0,-,0
2008,Armenia,ARM,Netherlands (Kingdom of the),NLD,1076,0,0,-,0,-,0
2008,Azerbaijan,AZE,Netherlands (Kingdom of the),NLD,2152,0,0,-,0,-,0
2008,Burundi,BDI,Netherlands (Kingdom of the),NLD,2356,0,0,-,0,-,0
2008,Benin,BEN,Netherlands (Kingdom of the),NLD,11,0,0,-,0,-,0
2008,Bangladesh,BGD,Netherlands (Kingdom of the),NLD,39,0,0,-,0,-,0
2008,Bhutan,BTN,Netherlands (Kingdom of the),NLD,62,0,0,-,0,-,0
2008,Burkina Faso,BFA,Netherlands (Kingdom of the),NLD,7,0,0,-,0,-,0
2008,Belarus,BLR,Netherlands (Kingdom of the),NLD,97,0,0,-,0,-,0
2008,Brazil,BRA,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Bosnia and Herzegovina,BIH,Netherlands (Kingdom of the),NLD,964,0,0,-,0,-,0
2008,Bulgaria,BGR,Netherlands (Kingdom of the),NLD,7,0,0,-,0,-,0
2008,Cambodia,KHM,Netherlands (Kingdom of the),NLD,14,0,0,-,0,-,0
2008,Central African Rep.,CAF,Netherlands (Kingdom of the),NLD,8,0,0,-,0,-,0
2008,Chad,TCD,Netherlands (Kingdom of the),NLD,22,0,0,-,0,-,0
2008,China,CHN,Netherlands (Kingdom of the),NLD,1346,0,0,-,0,-,0
2008,Cameroon,CMR,Netherlands (Kingdom of the),NLD,207,0,0,-,0,-,0
2008,Congo,COG,Netherlands (Kingdom of the),NLD,739,0,0,-,0,-,0
2008,Dem. Rep. of the Congo,COD,Netherlands (Kingdom of the),NLD,1152,0,0,-,0,-,0
2008,Colombia,COL,Netherlands (Kingdom of the),NLD,295,0,0,-,0,-,0
2008,Cuba,CUB,Netherlands (Kingdom of the),NLD,9,0,0,-,0,-,0
2008,Czechia,CZE,Netherlands (Kingdom of the),NLD,12,0,0,-,0,-,0
2008,Djibouti,DJI,Netherlands (Kingdom of the),NLD,11,0,0,-,0,-,0
2008,Ecuador,ECU,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Eritrea,ERI,Netherlands (Kingdom of the),NLD,917,0,0,-,0,-,0
2008,Ethiopia,ETH,Netherlands (Kingdom of the),NLD,609,0,0,-,0,-,0
2008,Gabon,GAB,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Gambia,GMB,Netherlands (Kingdom of the),NLD,14,0,0,-,0,-,0
2008,Palestinian,PSE,Netherlands (Kingdom of the),NLD,10,0,0,-,0,-,0
2008,Georgia,GEO,Netherlands (Kingdom of the),NLD,282,0,0,-,0,-,0
2008,Germany,DEU,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Ghana,GHA,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Guinea-Bissau,GNB,Netherlands (Kingdom of the),NLD,21,0,0,-,0,-,0
2008,Guinea,GIN,Netherlands (Kingdom of the),NLD,1038,0,0,-,0,-,0
2008,Honduras,HND,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Croatia,HRV,Netherlands (Kingdom of the),NLD,66,0,0,-,0,-,0
2008,Cote d'Ivoire,CIV,Netherlands (Kingdom of the),NLD,472,0,0,-,0,-,0
2008,India,IND,Netherlands (Kingdom of the),NLD,15,0,0,-,0,-,0
2008,Indonesia,IDN,Netherlands (Kingdom of the),NLD,36,0,0,-,0,-,0
2008,Iran (Islamic Rep. of),IRN,Netherlands (Kingdom of the),NLD,2956,0,0,-,0,-,0
2008,Iraq,IRQ,Netherlands (Kingdom of the),NLD,15553,0,0,-,0,-,0
2008,Jamaica,JAM,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Jordan,JOR,Netherlands (Kingdom of the),NLD,7,0,0,-,0,-,0
2008,Kazakhstan,KAZ,Netherlands (Kingdom of the),NLD,132,0,0,-,0,-,0
2008,Kenya,KEN,Netherlands (Kingdom of the),NLD,25,0,0,-,0,-,0
2008,Kyrgyzstan,KGZ,Netherlands (Kingdom of the),NLD,63,0,0,-,0,-,0
2008,Rep. of Korea,KOR,Netherlands (Kingdom of the),NLD,8,0,0,-,0,-,0
2008,Dem. People's Rep. of Korea,PRK,Netherlands (Kingdom of the),NLD,29,0,0,-,0,-,0
2008,Kuwait,KWT,Netherlands (Kingdom of the),NLD,10,0,0,-,0,-,0
2008,Liberia,LBR,Netherlands (Kingdom of the),NLD,530,0,0,-,0,-,0
2008,Libya,LBY,Netherlands (Kingdom of the),NLD,157,0,0,-,0,-,0
2008,Lebanon,LBN,Netherlands (Kingdom of the),NLD,79,0,0,-,0,-,0
2008,Sri Lanka,LKA,Netherlands (Kingdom of the),NLD,644,0,0,-,0,-,0
2008,Lithuania,LTU,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Latvia,LVA,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Mauritania,MRT,Netherlands (Kingdom of the),NLD,80,0,0,-,0,-,0
2008,North Macedonia,MKD,Netherlands (Kingdom of the),NLD,22,0,0,-,0,-,0
2008,Rep. of Moldova,MDA,Netherlands (Kingdom of the),NLD,15,0,0,-,0,-,0
2008,Mali,MLI,Netherlands (Kingdom of the),NLD,6,0,0,-,0,-,0
2008,Mongolia,MNG,Netherlands (Kingdom of the),NLD,55,0,0,-,0,-,0
2008,Morocco,MAR,Netherlands (Kingdom of the),NLD,14,0,0,-,0,-,0
2008,Myanmar,MMR,Netherlands (Kingdom of the),NLD,395,0,0,-,0,-,0
2008,Nepal,NPL,Netherlands (Kingdom of the),NLD,213,0,0,-,0,-,0
2008,Niger,NER,Netherlands (Kingdom of the),NLD,81,0,0,-,0,-,0
2008,Nigeria,NGA,Netherlands (Kingdom of the),NLD,202,0,0,-,0,-,0
2008,Pakistan,PAK,Netherlands (Kingdom of the),NLD,191,0,0,-,0,-,0
2008,Philippines,PHL,Netherlands (Kingdom of the),NLD,17,0,0,-,0,-,0
2008,Romania,ROU,Netherlands (Kingdom of the),NLD,26,0,0,-,0,-,0
2008,South Africa,ZAF,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Russian Federation,RUS,Netherlands (Kingdom of the),NLD,1206,0,0,-,0,-,0
2008,Rwanda,RWA,Netherlands (Kingdom of the),NLD,920,0,0,-,0,-,0
2008,Saudi Arabia,SAU,Netherlands (Kingdom of the),NLD,16,0,0,-,0,-,0
2008,Serbia and Kosovo: S/RES/1244 (1999),SRB,Netherlands (Kingdom of the),NLD,1991,0,0,-,0,-,0
2008,Senegal,SEN,Netherlands (Kingdom of the),NLD,6,0,0,-,0,-,0
2008,Sierra Leone,SLE,Netherlands (Kingdom of the),NLD,3783,0,0,-,0,-,0
2008,Somalia,SOM,Netherlands (Kingdom of the),NLD,8565,0,0,-,0,-,0
2008,Viet Nam,VNM,Netherlands (Kingdom of the),NLD,50,0,0,-,0,-,0
2008,Sudan,SDN,Netherlands (Kingdom of the),NLD,2324,0,0,-,0,-,0
2008,Suriname,SUR,Netherlands (Kingdom of the),NLD,5,0,0,-,0,-,0
2008,Slovakia,SVK,Netherlands (Kingdom of the),NLD,30,0,0,-,0,-,0
2008,Syrian Arab Rep.,SYR,Netherlands (Kingdom of the),NLD,1326,0,0,-,0,-,0
2008,United Rep. of Tanzania,TZA,Netherlands (Kingdom of the),NLD,10,0,0,-,0,-,0
2008,Tajikistan,TJK,Netherlands (Kingdom of the),NLD,55,0,0,-,0,-,0
2008,Turkmenistan,TKM,Netherlands (Kingdom of the),NLD,23,0,0,-,0,-,0
2008,Togo,TGO,Netherlands (Kingdom of the),NLD,250,0,0,-,0,-,0
2008,Tunisia,TUN,Netherlands (Kingdom of the),NLD,49,0,0,-,0,-,0
2008,Türkiye,TUR,Netherlands (Kingdom of the),NLD,804,0,0,-,0,-,0
2008,Uganda,UGA,Netherlands (Kingdom of the),NLD,112,0,0,-,0,-,0
2008,Ukraine,UKR,Netherlands (Kingdom of the),NLD,170,0,0,-,0,-,0
2008,Uzbekistan,UZB,Netherlands (Kingdom of the),NLD,212,0,0,-,0,-,0
2008,Yemen,YEM,Netherlands (Kingdom of the),NLD,42,0,0,-,0,-,0
2008,Zimbabwe,ZWE,Netherlands (Kingdom of the),NLD,24,0,0,-,0,-,0
2008,Stateless,XXA,Netherlands (Kingdom of the),NLD,800,0,0,-,4591,-,0
2008,Unknown ,UNK,Netherlands (Kingdom of the),NLD,2826,9743,0,-,0,-,0
2008,Afghanistan,AFG,Norway,NOR,3418,1839,0,-,0,-,0
2008,Albania,ALB,Norway,NOR,61,26,0,-,0,-,0
2008,Algeria,DZA,Norway,NOR,90,70,0,-,0,-,0
2008,Angola,AGO,Norway,NOR,169,28,0,-,0,-,0
2008,Egypt,EGY,Norway,NOR,6,16,0,-,0,-,0
2008,Armenia,ARM,Norway,NOR,83,14,0,-,0,-,0
2008,Azerbaijan,AZE,Norway,NOR,72,62,0,-,0,-,0
2008,Burundi,BDI,Norway,NOR,398,136,0,-,0,-,0
2008,Benin,BEN,Norway,NOR,5,0,0,-,0,-,0
2008,Bangladesh,BGD,Norway,NOR,23,18,0,-,0,-,0
2008,Bhutan,BTN,Norway,NOR,14,39,0,-,0,-,0
2008,Burkina Faso,BFA,Norway,NOR,5,5,0,-,0,-,0
2008,Belarus,BLR,Norway,NOR,69,10,0,-,0,-,0
2008,Bosnia and Herzegovina,BIH,Norway,NOR,317,5,0,-,0,-,0
2008,Bulgaria,BGR,Norway,NOR,13,0,0,-,0,-,0
2008,Cambodia,KHM,Norway,NOR,6,0,0,-,0,-,0
2008,China,CHN,Norway,NOR,265,76,0,-,0,-,0
2008,Chile,CHL,Norway,NOR,0,5,0,-,0,-,0
2008,Cameroon,CMR,Norway,NOR,29,34,0,-,0,-,0
2008,Congo,COG,Norway,NOR,48,23,0,-,0,-,0
2008,Dem. Rep. of the Congo,COD,Norway,NOR,212,115,0,-,0,-,0
2008,Colombia,COL,Norway,NOR,174,0,0,-,0,-,0
2008,Cuba,CUB,Norway,NOR,0,5,0,-,0,-,0
2008,Ecuador,ECU,Norway,NOR,5,0,0,-,0,-,0
2008,Equatorial Guinea,GNQ,Norway,NOR,0,5,0,-,0,-,0
2008,Eritrea,ERI,Norway,NOR,1700,1287,0,-,0,-,0
2008,Ethiopia,ETH,Norway,NOR,876,462,0,-,0,-,0
2008,Gambia,GMB,Norway,NOR,0,42,0,-,0,-,0
2008,Palestinian,PSE,Norway,NOR,10,0,0,-,0,-,0
2008,Georgia,GEO,Norway,NOR,55,12,0,-,0,-,0
2008,Ghana,GHA,Norway,NOR,0,44,0,-,0,-,0
2008,Guatemala,GTM,Norway,NOR,0,5,0,-,0,-,0
2008,Guinea,GIN,Norway,NOR,17,46,0,-,0,-,0
2008,Croatia,HRV,Norway,NOR,904,5,0,-,0,-,0
2008,Hungary,HUN,Norway,NOR,5,0,0,-,0,-,0
2008,Cote d'Ivoire,CIV,Norway,NOR,24,24,0,-,0,-,0
2008,India,IND,Norway,NOR,23,55,0,-,0,-,0
2008,Indonesia,IDN,Norway,NOR,9,0,0,-,0,-,0
2008,Iran (Islamic Rep. of),IRN,Norway,NOR,997,806,0,-,0,-,0
2008,Iraq,IRQ,Norway,NOR,7878,2675,0,-,0,-,0
2008,Israel,ISR,Norway,NOR,5,7,0,-,0,-,0
2008,Jordan,JOR,Norway,NOR,15,21,0,-,0,-,0
2008,Kazakhstan,KAZ,Norway,NOR,82,5,0,-,0,-,0
2008,Kenya,KEN,Norway,NOR,17,23,0,-,0,-,0
2008,Kyrgyzstan,KGZ,Norway,NOR,20,12,0,-,0,-,0
2008,Rep. of Korea,KOR,Norway,NOR,0,22,0,-,0,-,0
2008,Dem. People's Rep. of Korea,PRK,Norway,NOR,13,23,0,-,0,-,0
2008,Kuwait,KWT,Norway,NOR,8,0,0,-,0,-,0
2008,Liberia,LBR,Norway,NOR,63,27,0,-,0,-,0
2008,Libya,LBY,Norway,NOR,79,76,0,-,0,-,0
2008,Lebanon,LBN,Norway,NOR,45,51,0,-,0,-,0
2008,Sri Lanka,LKA,Norway,NOR,498,492,0,-,0,-,0
2008,"China, Macao SAR",MAC,Norway,NOR,8,0,0,-,0,-,0
2008,Mauritania,MRT,Norway,NOR,0,23,0,-,0,-,0
2008,North Macedonia,MKD,Norway,NOR,6,7,0,-,0,-,0
2008,Rep. of Moldova,MDA,Norway,NOR,27,6,0,-,0,-,0
2008,Malawi,MWI,Norway,NOR,8,0,0,-,0,-,0
2008,Mongolia,MNG,Norway,NOR,6,0,0,-,0,-,0
2008,Morocco,MAR,Norway,NOR,15,24,0,-,0,-,0
2008,Mozambique,MOZ,Norway,NOR,5,0,0,-,0,-,0
2008,Myanmar,MMR,Norway,NOR,55,30,0,-,0,-,0
2008,Nepal,NPL,Norway,NOR,19,176,0,-,0,-,0
2008,Niger,NER,Norway,NOR,22,15,0,-,0,-,0
2008,Nigeria,NGA,Norway,NOR,37,365,0,-,0,-,0
2008,Pakistan,PAK,Norway,NOR,280,80,0,-,0,-,0
2008,Romania,ROU,Norway,NOR,18,5,0,-,0,-,0
2008,Russian Federation,RUS,Norway,NOR,3790,1021,0,-,0,-,0
2008,Rwanda,RWA,Norway,NOR,158,42,0,-,0,-,0
